diary_date,activity_text,source_file,worksheet
2025-09-09,Irrigation trenching@Centre-link section,001-Client reports/05. September/Batavia September.xlsx,102
2025-09-09,Pot holing@Foreshore intersection,001-Client reports/05. September/Batavia September.xlsx,102
2025-09-09,Setting lids and concrete setting Irrigation Backfill@Centre-link + Country builders,001-Client reports/05. September/Batavia September.xlsx,102
2025-09-10,Service Exposure Setting of Lids/ Concreting,001-Client reports/05. September/Batavia September.xlsx,103
2025-09-10,Setting of Storm-water lids/Concreting,001-Client reports/05. September/Batavia September.xlsx,103
2025-09-10,Surveyor mark-up of Front of kerb,001-Client reports/05. September/Batavia September.xlsx,103
2025-09-11,Exposure of services to Foreshire Drive West  for shut,001-Client reports/05. September/Batavia September.xlsx,104
2025-09-11,Paving removal @ foreshore contd. Kerbers on site to start laying kerbing,001-Client reports/05. September/Batavia September.xlsx,104
2025-09-11,Waste Removal,001-Client reports/05. September/Batavia September.xlsx,104
2025-09-12,.Bedding below gas line @ foreshore completed,001-Client reports/05. September/Batavia September.xlsx,105
2025-09-12,.Import of red gravel for shut down topup Comms/CCTV/Irrigation Exposed for trench shut works,001-Client reports/05. September/Batavia September.xlsx,105
2025-09-12,.Paving removal @ foreshore Kerbers on site contd works on FK,001-Client reports/05. September/Batavia September.xlsx,105
2025-09-13,Additional Service Investigation Eastern Side of Foreshore Drive,001-Client reports/05. September/Batavia September.xlsx,106
2025-09-15,Commenced Demolition Works in Foreshore Drive Shut Down,001-Client reports/05. September/Batavia September.xlsx,107
2025-09-15,Formed and inspected Northern and Western Ramp in Foreshore Drive Shut Down,001-Client reports/05. September/Batavia September.xlsx,107
2025-09-15,"Trenched and Backfilled, Water, Gas, Irrigation and CCTV  in Foreshore Drive Shut Down",001-Client reports/05. September/Batavia September.xlsx,107
2025-09-16,Basecourse Top up and Roll,001-Client reports/05. September/Batavia September.xlsx,108
2025-09-16,Commenced Trimming of basecourse,001-Client reports/05. September/Batavia September.xlsx,108
2025-09-16,Connected Irrigation Mainline,001-Client reports/05. September/Batavia September.xlsx,108
2025-09-16,Ongoing Demolition Works in Foreshore Drive Shut Down,001-Client reports/05. September/Batavia September.xlsx,108
2025-09-16,"Poured Northern and Western Ramp, Formed and Poured Southern Ramp",001-Client reports/05. September/Batavia September.xlsx,108
2025-09-16,Pressure Testing Compelted,001-Client reports/05. September/Batavia September.xlsx,108
2025-09-17,Ongoing Basecourse Top up and Roll,001-Client reports/05. September/Batavia September.xlsx,109
2025-09-17,Ongoing Trimming of basecourse,001-Client reports/05. September/Batavia September.xlsx,109
2025-09-17,Removal of top of of Pits to allow for trimming nearby,001-Client reports/05. September/Batavia September.xlsx,109
2025-09-17,Stripping of Formwork,001-Client reports/05. September/Batavia September.xlsx,109
2025-09-18,Commence Reinstatement of Verges to Museum Place,001-Client reports/05. September/Batavia September.xlsx,110
2025-09-18,Ongoing Basecourse Top up and Roll,001-Client reports/05. September/Batavia September.xlsx,110
2025-09-18,Ongoing Trimming of basecourse,001-Client reports/05. September/Batavia September.xlsx,110
2025-09-18,Raising of Pits in Shutdown Area,001-Client reports/05. September/Batavia September.xlsx,110
2025-09-18,Trimming of batters and verges,001-Client reports/05. September/Batavia September.xlsx,110
2025-09-19,Greasing of Lids,001-Client reports/05. September/Batavia September.xlsx,111
2025-09-19,Tidy up of paving tie ins,001-Client reports/05. September/Batavia September.xlsx,111
2025-09-19,Trimming of basecourse areas around the pit and final survey checks,001-Client reports/05. September/Batavia September.xlsx,111
2025-09-19,Trimming of batters and verges,001-Client reports/05. September/Batavia September.xlsx,111
2025-09-20,Commencement of Paving Installation,001-Client reports/05. September/Batavia September.xlsx,112
2025-09-20,Trimming of batters and verges,001-Client reports/05. September/Batavia September.xlsx,112
2025-09-21,Boxing out of Limestone Block Pits,001-Client reports/05. September/Batavia September.xlsx,113
2025-09-21,Completion of Paving Install,001-Client reports/05. September/Batavia September.xlsx,113
2025-09-21,Temp Reinstatement of Verges in Shutdown Area Reinstallation of original site fencing,001-Client reports/05. September/Batavia September.xlsx,113
2025-09-21,Trimming of batters and verges,001-Client reports/05. September/Batavia September.xlsx,113
2025-10-01,Final Trim Basecourse NDM Testing and Drybacks,001-Client reports/06. October/Batavia October.xlsx,120
2025-10-01,Form and Pour Concrete Ramps,001-Client reports/06. October/Batavia October.xlsx,120
2025-10-01,Ongoing Vacuum Excavating Corner of Chambers and Monument,001-Client reports/06. October/Batavia October.xlsx,120
2025-10-01,Placed Water Pipework,001-Client reports/06. October/Batavia October.xlsx,120
2025-10-02,Adjusted Irrigation Mainline to Suit New Services Alignment,001-Client reports/06. October/Batavia October.xlsx,121
2025-10-02,Excavation for Garden Bed Kerbing,001-Client reports/06. October/Batavia October.xlsx,121
2025-10-02,Form and Pour Concrete Ramps,001-Client reports/06. October/Batavia October.xlsx,121
2025-10-02,Installed Gas-Pipework (Line Pressurised),001-Client reports/06. October/Batavia October.xlsx,121
2025-10-02,Ongoing Vacuum Excavating Corner of Chambers and Commenced Vac Trucking Foreshore Drive,001-Client reports/06. October/Batavia October.xlsx,121
2025-10-02,Primer Seal,001-Client reports/06. October/Batavia October.xlsx,121
2025-10-02,Water Adjustments in line with GH Comments at Forrest Street End,001-Client reports/06. October/Batavia October.xlsx,121
2025-10-04,Build up Verge post Kerbing,001-Client reports/06. October/Batavia October.xlsx,123
2025-10-04,Exposing Retic Laterals for Future Connection,001-Client reports/06. October/Batavia October.xlsx,123
2025-10-08,Build up Verge post Kerbing,001-Client reports/06. October/Batavia October.xlsx,126
2025-10-08,Install of Light Poles,001-Client reports/06. October/Batavia October.xlsx,126
2025-10-08,Kerbing Works,001-Client reports/06. October/Batavia October.xlsx,126
2025-10-08,Lid Setting,001-Client reports/06. October/Batavia October.xlsx,126
2025-10-08,Setting Pits,001-Client reports/06. October/Batavia October.xlsx,126
2025-10-11,Build up Verge post Kerbing,001-Client reports/06. October/Batavia October.xlsx,129
2025-10-11,Exposure of Laterals in Tree Pits,001-Client reports/06. October/Batavia October.xlsx,129
2025-10-11,Kerbing Works,001-Client reports/06. October/Batavia October.xlsx,129
2025-10-11,Pit Setting (NBN and Power),001-Client reports/06. October/Batavia October.xlsx,129
2025-10-11,Tidy of Verges,001-Client reports/06. October/Batavia October.xlsx,129
2025-10-11,Trenching of Garden Bed Kerb,001-Client reports/06. October/Batavia October.xlsx,129
2025-10-13,ACP Mobilised ot Site,001-Client reports/06. October/Batavia October.xlsx,130
2025-10-13,Exposure of Laterals in Tree Pits,001-Client reports/06. October/Batavia October.xlsx,130
2025-10-13,Garden Bed Kerbing Works,001-Client reports/06. October/Batavia October.xlsx,130
2025-10-13,Pit Setting (NBN and Power),001-Client reports/06. October/Batavia October.xlsx,130
2025-10-13,Signage Installs,001-Client reports/06. October/Batavia October.xlsx,130
2025-10-13,Verge Trimming for Pavers,001-Client reports/06. October/Batavia October.xlsx,130
2025-10-14,Commencement of Paving,001-Client reports/06. October/Batavia October.xlsx,131
2025-10-14,Exposure of Laterals in Tree Pits,001-Client reports/06. October/Batavia October.xlsx,131
2025-10-14,Garden Bed Kerbing Works,001-Client reports/06. October/Batavia October.xlsx,131
2025-10-14,Light pole excavation,001-Client reports/06. October/Batavia October.xlsx,131
2025-10-14,Pit Setting (NBN and Power),001-Client reports/06. October/Batavia October.xlsx,131
2025-10-14,Signage Installs,001-Client reports/06. October/Batavia October.xlsx,131
2025-10-14,Verge Trimming for Pavers,001-Client reports/06. October/Batavia October.xlsx,131
2025-10-16,Form of Pram Ramps and On Ramps Forrest Street,001-Client reports/06. October/Batavia October.xlsx,133
2025-10-16,Light Pole Installation,001-Client reports/06. October/Batavia October.xlsx,133
2025-10-16,Ongoing paving,001-Client reports/06. October/Batavia October.xlsx,133
2025-10-16,Tree Pit Preparation,001-Client reports/06. October/Batavia October.xlsx,133
2025-10-16,Verge Trimming for Pavers,001-Client reports/06. October/Batavia October.xlsx,133
2025-10-17,Form of Pram Ramps and On Ramps Forrest Street,001-Client reports/06. October/Batavia October.xlsx,134
2025-10-17,Kerbers Stopped Early Unable to Obtain Concrete,001-Client reports/06. October/Batavia October.xlsx,134
2025-10-17,Ongoing paving,001-Client reports/06. October/Batavia October.xlsx,134
2025-10-17,Setting of Lids,001-Client reports/06. October/Batavia October.xlsx,134
2025-10-17,Tree Pit Preparation,001-Client reports/06. October/Batavia October.xlsx,134
2025-10-17,Verge Trimming for Pavers,001-Client reports/06. October/Batavia October.xlsx,134
2025-10-18,Paving Stopped Due to Rain,001-Client reports/06. October/Batavia October.xlsx,135
2025-10-18,Prepping of Damaged Seal for Asphalt,001-Client reports/06. October/Batavia October.xlsx,135
2025-10-18,Verge Trimming for Pavers,001-Client reports/06. October/Batavia October.xlsx,135
2025-10-20,Adjustment of Pit Levels,001-Client reports/06. October/Batavia October.xlsx,136
2025-10-20,Commenced Asphalt Works,001-Client reports/06. October/Batavia October.xlsx,136
2025-10-20,Patching of Seal,001-Client reports/06. October/Batavia October.xlsx,136
2025-10-20,Setting of Pits,001-Client reports/06. October/Batavia October.xlsx,136
2025-10-20,Tree Pit Excavation,001-Client reports/06. October/Batavia October.xlsx,136
2025-10-20,Trimming of Verges for Pavers,001-Client reports/06. October/Batavia October.xlsx,136
2025-10-22,Exposure of Gas Pipe Bayley Street,001-Client reports/06. October/Batavia October.xlsx,138
2025-10-22,Ongoing Asphalt Works,001-Client reports/06. October/Batavia October.xlsx,138
2025-10-22,Patching of Seal,001-Client reports/06. October/Batavia October.xlsx,138
2025-10-22,Setting of Pits & Redirecting Conflicting Irrigation Laterals,001-Client reports/06. October/Batavia October.xlsx,138
2025-10-22,Trimming of Verges for Pavers,001-Client reports/06. October/Batavia October.xlsx,138
2025-10-23,Exposure of Gas Pipe Bayley Street,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-23,Ongoing Asphalt Works,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-23,Patching of Seal,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-23,Pour Ramps Forrest Street End of Job,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-23,Relocated Light Pole Forrest Street,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-23,Setting of Pits & Redirecting Conflicting Irrigation Laterals,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-23,Trimming of Verges for Pavers,001-Client reports/06. October/Batavia October.xlsx,139
2025-10-24,Completed Vac Trucking for Gas Connections,001-Client reports/06. October/Batavia October.xlsx,140
2025-10-24,Punchlist Asphalt Works-COGG Inspected,001-Client reports/06. October/Batavia October.xlsx,140
2025-10-24,Repaired Damaged Retic Bayley Street End to Enable Pressurisation of System,001-Client reports/06. October/Batavia October.xlsx,140
2025-10-24,Trimming of Verges,001-Client reports/06. October/Batavia October.xlsx,140
2025-10-25,General Site Tidy,001-Client reports/06. October/Batavia October.xlsx,141
2025-10-25,Topping up Northern Lots,001-Client reports/06. October/Batavia October.xlsx,141
2025-11-05,Electrical conduits installation in Laneway is ongoing,001-Client reports/07. November/Batavia November.xlsx,150
2025-11-05,"Ground Prep works, conditioning and rolling for Paving at intersection is ongoing",001-Client reports/07. November/Batavia November.xlsx,150
2025-11-05,Holes for furniture footings is ongoing,001-Client reports/07. November/Batavia November.xlsx,150
2025-11-05,Paving at Forrest street entrance is ongoing,001-Client reports/07. November/Batavia November.xlsx,150
2025-11-05,Preparation for tree placement is ongoing,001-Client reports/07. November/Batavia November.xlsx,150
2025-11-06,Electrical conduits installation in Laneway is ongoing,001-Client reports/07. November/Batavia November.xlsx,151
2025-11-06,Ground Prep works and rolling for Paving at intersection is completed,001-Client reports/07. November/Batavia November.xlsx,151
2025-11-06,Holes dug for Furniture foootings using Vac Trailer,001-Client reports/07. November/Batavia November.xlsx,151
2025-11-06,Paving at Western side heading north is ongoing,001-Client reports/07. November/Batavia November.xlsx,151
2025-11-06,Preparation for tree placement is ongoing,001-Client reports/07. November/Batavia November.xlsx,151
2025-11-06,Ten Tigers Window Repaired,001-Client reports/07. November/Batavia November.xlsx,151
2025-11-07,Concrete poured for Furniture footings,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-07,Electrical conduits installation in Laneway is ongoing,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-07,General Site Tidy,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-07,Ground Prep works and rolling for Paving along north west is ongoing,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-07,Installation of sprinklers on irrigation line is ongoing,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-07,Paving at intersection is ongoing,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-07,Preparation for Garden Beds at chambers street completed,001-Client reports/07. November/Batavia November.xlsx,152
2025-11-08,Garden bed prep completed on Chambers Street,001-Client reports/07. November/Batavia November.xlsx,153
2025-11-08,General site tidy up is ongoing,001-Client reports/07. November/Batavia November.xlsx,153
2025-11-08,Ground Prep works and rolling for Paving along north west is ongoing,001-Client reports/07. November/Batavia November.xlsx,153
2025-11-08,Paving at intersection is completed. Paving continues on NW run.,001-Client reports/07. November/Batavia November.xlsx,153
2025-11-08,Riverstone installation in the Garden beds is on going,001-Client reports/07. November/Batavia November.xlsx,153
2025-11-11,Backfilling the planters after tree placement is ongoing,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-11,Erection of 3 light poles completed,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-11,Installation of Sprinklers on the irrigation Mains is ongoing,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-11,Ongoing Scour Protection to Garden Beds,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-11,Paving continues along North East,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-11,Rain Garden Inlet scour protection poured,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-11,Unloading the delivery of Trees completed. Placement of trees and watering is ongoing.,001-Client reports/07. November/Batavia November.xlsx,155
2025-11-12,Backfill along laneway and compaction,001-Client reports/07. November/Batavia November.xlsx,156
2025-11-12,Backfilling the planters after tree placement is ongoing,001-Client reports/07. November/Batavia November.xlsx,156
2025-11-12,Ongoing Prep for planting in Garden Beds on Saturday,001-Client reports/07. November/Batavia November.xlsx,156
2025-11-12,Paving continues along North East,001-Client reports/07. November/Batavia November.xlsx,156
2025-11-12,Placement of Trees in the planters 90% completed.,001-Client reports/07. November/Batavia November.xlsx,156
2025-11-12,Watering the plants and Terracottem backfill is ongoing,001-Client reports/07. November/Batavia November.xlsx,156
2025-11-13,Commenceed Flushing Water Pipe in Laneway,001-Client reports/07. November/Batavia November.xlsx,157
2025-11-13,Ongoing Prep for planting in Garden Beds on Saturday,001-Client reports/07. November/Batavia November.xlsx,157
2025-11-13,Paving continues along North East,001-Client reports/07. November/Batavia November.xlsx,157
2025-11-13,Red Asphalt Installed,001-Client reports/07. November/Batavia November.xlsx,157
2025-11-13,Tree Installs Completed,001-Client reports/07. November/Batavia November.xlsx,157
2025-11-14,Ongoing Flushing of Waterline in Laneway,001-Client reports/07. November/Batavia November.xlsx,158
2025-11-14,Ongoing Prep for planting in Garden Beds on Saturday,001-Client reports/07. November/Batavia November.xlsx,158
2025-11-14,Paving continues along North East,001-Client reports/07. November/Batavia November.xlsx,158
2025-11-14,Ponding Repairs Undertaken,001-Client reports/07. November/Batavia November.xlsx,158
